Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,1/2/3 Colors
"[0, 0, 255]",2,10,0.608604879991617,1,3
"[255, 255, 0]",0,25,0.5613228319998598,1,3
"[255, 0, 0]",0,20,0.5903146759956144,1,3
"[255, 0, 0]",2,0,0.5533279600058449,1,3
"[0, 0, 255]",0,10,0.6028619279968552,1,3
"[255, 255, 0]",2,10,0.5217289290012559,1,3
"[255, 255, 0]",2,15,0.4756488499988336,1,3
"[0, 0, 255]",2,25,0.6673679719970096,1,3
"[0, 0, 255]",0,10,0.7859944960073335,0,3
"[255, 0, 0]",2,5,0.6267861670057755,1,3
"[255, 0, 0]",2,35,0.439036572992336,1,3
"[0, 0, 255]",2,30,0.6215107040043222,1,3
"[255, 0, 0]",2,0,0.5074154489993816,1,3
"[0, 0, 255]",0,0,0.5023454839974875,1,3
"[255, 255, 0]",2,15,0.4725994489999721,1,3
"[0, 0, 255]",2,5,0.43081716999586206,0,3
"[0, 0, 255]",2,35,0.4436522439937107,1,3
"[255, 0, 0]",0,35,0.5747876960085705,1,3
"[0, 0, 255]",0,5,0.5344018159958068,1,3
"[255, 255, 0]",2,0,0.44679205400461797,1,3
"[255, 0, 0]",2,0,0.6759404219919816,1,3
"[0, 0, 255]",2,30,0.4977817360049812,1,3
"[0, 0, 255]",0,30,0.43132823400083,0,3
"[255, 0, 0]",0,10,0.43540695001138374,1,3
"[255, 255, 0]",2,5,0.47099316300591454,1,3
"[255, 0, 0]",0,5,0.5230420959996991,1,3
"[255, 0, 0]",0,0,0.5218295889935689,1,3
"[255, 255, 0]",0,0,0.5200107470009243,1,3
"[0, 0, 255]",0,15,0.5635292299994035,1,3
"[0, 0, 255]",0,20,0.6726254989916924,1,3
"[255, 0, 0]",0,25,0.5122614160063677,1,3
"[0, 0, 255]",0,30,0.7523037470091367,1,3
"[255, 255, 0]",0,5,0.5541219360020477,1,3
"[0, 0, 255]",2,25,0.5833277589990757,1,3
"[0, 0, 255]",2,10,0.7237921390042175,1,3
"[255, 255, 0]",2,20,0.5828200060059316,1,3
"[255, 0, 0]",0,10,0.5876263199897949,1,3
"[255, 0, 0]",2,40,0.5104763169947546,1,3
"[0, 0, 255]",2,15,0.5605913549952675,1,3
"[255, 0, 0]",0,25,0.6522184869972989,1,3
"[255, 0, 0]",0,35,0.5170461130037438,1,3
"[0, 0, 255]",0,40,0.542339167004684,1,3
"[0, 0, 255]",2,35,0.4983544940041611,1,3
"[255, 255, 0]",2,30,0.5229126499907579,1,3
"[0, 0, 255]",0,25,0.5326296249986626,1,3
"[0, 0, 255]",0,10,0.5803007229987998,1,3
"[255, 0, 0]",2,40,0.4549804680136731,1,3
"[0, 0, 255]",0,0,0.5404416219971608,1,3
"[255, 0, 0]",2,5,0.5599790010019206,1,3
"[255, 0, 0]",2,5,0.529027448996203,1,3
"[255, 255, 0]",0,20,0.807595329999458,1,3
"[255, 255, 0]",0,0,0.4170457270083716,1,3
"[255, 255, 0]",2,35,0.5854385790007655,1,3
"[255, 0, 0]",0,15,0.49035294698842335,1,3
"[255, 255, 0]",2,35,0.6170383540011244,1,3
"[0, 0, 255]",0,25,0.5612801039969781,1,3
"[0, 0, 255]",2,40,0.5793357880029362,1,3
"[255, 255, 0]",0,35,0.6881895859987708,1,3
"[255, 255, 0]",2,15,0.4947408929874655,1,3
"[255, 0, 0]",0,40,0.7079913990019122,1,3
"[255, 0, 0]",0,35,0.720185156998923,1,3
"[0, 0, 255]",0,10,0.7543763279973064,1,3
"[255, 0, 0]",0,5,0.49633760200231336,1,3
