Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name
"[255, 0, 0]",2,10,0.32973468204727396,1,Mingda,1,4,RY
"[255, 255, 0]",0,0,0.35006968094967306,1,Mingda,1,4,RY
"[255, 0, 0]",0,10,0.33469371194951236,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.3734785330016166,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.35819735197583213,1,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.32235986000159755,1,Mingda,1,4,RY
"[255, 255, 0]",2,10,0.27984550199471414,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.29754441598197445,1,Mingda,1,4,RY
"[255, 255, 0]",2,20,0.31143538100877777,1,Mingda,1,4,RY
"[255, 0, 0]",0,10,0.3747573110158555,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.29528124700300395,1,Mingda,1,4,RY
"[255, 255, 0]",0,20,0.3881521850125864,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.4159468919970095,1,Mingda,1,4,RY
"[255, 0, 0]",2,10,0.3536379759898409,1,Mingda,1,4,RY
"[255, 0, 0]",2,20,0.36826631997246295,1,Mingda,1,4,RY
"[255, 0, 0]",2,0,0.31983830995159224,1,Mingda,1,4,RY
"[255, 255, 0]",0,10,0.32060203998116776,1,Mingda,1,4,RY
