Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name
"[255, 255, 0]",2,0,0.35431024502031505,1,Mingda,1,4,YG
"[255, 255, 0]",0,10,0.3572872919612564,1,Mingda,1,4,YG
"[255, 255, 0]",2,0,0.4820697210379876,1,Mingda,1,4,YG
"[0, 255, 0]",2,20,0.34489564900286496,1,Mingda,1,4,YG
"[0, 255, 0]",2,10,0.4204233149648644,1,Mingda,1,4,YG
"[0, 255, 0]",0,10,0.35577097604982555,1,Mingda,1,4,YG
"[255, 255, 0]",2,0,0.31876065803226084,1,Mingda,1,4,YG
"[0, 255, 0]",0,10,0.699829037010204,1,Mingda,1,4,YG
"[255, 255, 0]",2,10,0.41138455003965646,1,Mingda,1,4,YG
"[0, 255, 0]",0,0,0.4420418059453368,1,Mingda,1,4,YG
"[255, 255, 0]",2,0,0.3998136300360784,1,Mingda,1,4,YG
"[255, 255, 0]",2,0,0.32560740201734006,1,Mingda,1,4,YG
"[0, 255, 0]",2,20,0.3653942859964445,1,Mingda,1,4,YG
"[255, 255, 0]",0,20,0.41900266997981817,1,Mingda,1,4,YG
"[0, 255, 0]",0,20,0.37216572603210807,1,Mingda,1,4,YG
"[0, 255, 0]",0,0,0.36896732699824497,1,Mingda,1,4,YG
"[0, 255, 0]",0,20,0.29440374800469726,1,Mingda,1,4,YG
"[255, 255, 0]",0,20,0.35716956201940775,1,Mingda,1,4,YG
"[0, 255, 0]",2,20,0.3502030139788985,1,Mingda,1,4,YG
"[255, 255, 0]",2,10,0.3830809659557417,1,Mingda,1,4,YG
"[255, 255, 0]",0,20,0.3420750410296023,1,Mingda,1,4,YG
"[255, 255, 0]",2,20,0.32662322401301935,1,Mingda,1,4,YG
"[255, 255, 0]",0,0,0.324544082977809,1,Mingda,1,4,YG
"[255, 255, 0]",2,10,0.348744118004106,1,Mingda,1,4,YG
"[255, 255, 0]",2,0,0.3282216669758782,1,Mingda,1,4,YG
"[0, 255, 0]",0,0,0.36938282405026257,1,Mingda,1,4,YG
"[255, 255, 0]",2,10,0.39221331296721473,1,Mingda,1,4,YG
"[255, 255, 0]",2,20,0.34264482400612906,1,Mingda,1,4,YG
"[0, 255, 0]",2,10,0.41418381803669035,1,Mingda,1,4,YG
"[0, 255, 0]",0,20,0.3225976490066387,1,Mingda,1,4,YG
"[0, 255, 0]",0,0,0.3034301809966564,1,Mingda,1,4,YG
"[0, 255, 0]",0,0,0.3147902649943717,1,Mingda,1,4,YG
"[255, 255, 0]",0,10,0.39174818398896605,1,Mingda,1,4,YG
"[255, 255, 0]",2,0,0.3540257249842398,1,Mingda,1,4,YG
